Age,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Female,Male,Age Group,Interaction Frequency
45.0,3.0,8.0,996.46,25.0,0.0,0,1,2,2
44.0,3.0,19.0,987.39,8.0,0.0,1,0,2,1
57.0,5.0,1.0,165.58,3.0,1.0,0,1,2,0
50.0,5.0,4.0,773.52,9.0,0.0,0,1,2,1
30.0,5.0,17.0,734.0,23.0,1.0,0,1,1,2
31.0,3.0,28.0,273.0,12.0,1.0,0,1,1,1
54.0,1.0,16.0,626.0,27.0,1.0,0,1,2,2
36.0,0.0,15.0,633.7,10.0,0.0,0,1,1,1
21.0,5.0,15.0,922.0,15.0,1.0,1,0,0,1
41.0,1.0,14.0,888.08,17.0,0.0,0,1,2,2
28.0,2.0,10.0,816.74,19.0,0.0,0,1,1,2
40.0,0.0,0.0,939.01,14.0,0.0,1,0,2,1
49.0,1.0,19.0,126.0,10.0,1.0,1,0,2,1
64.0,10.0,15.0,435.0,5.0,1.0,0,1,3,0
22.0,9.0,18.0,543.0,18.0,1.0,1,0,0,2
64.0,3.0,2.0,308.0,6.0,0.0,0,1,3,0
35.0,2.0,14.0,808.44,12.0,0.0,0,1,1,1
45.0,10.0,4.0,416.0,21.0,1.0,1,0,2,2
19.0,5.0,19.0,765.0,25.0,1.0,1,0,0,2
42.0,10.0,30.0,213.0,15.0,1.0,1,0,2,1
24.0,1.0,19.0,575.12,20.0,0.0,0,1,0,2
24.0,0.0,18.0,964.31,24.0,0.0,0,1,0,2
57.0,0.0,0.0,856.0,18.0,1.0,1,0,2,2
48.0,10.0,11.0,672.0,18.0,1.0,1,0,2,2
42.0,4.0,0.0,958.82,15.0,0.0,0,1,2,1
36.0,8.0,28.0,114.0,2.0,1.0,1,0,1,0
27.0,2.0,14.0,945.42,8.0,0.0,1,0,1,1
25.0,1.0,18.0,945.45,5.0,0.0,0,1,1,0
20.0,3.0,10.0,365.91,21.0,1.0,0,1,0,2
61.0,5.0,24.0,168.0,5.0,1.0,1,0,3,0
41.0,4.0,15.0,185.0,22.0,1.0,1,0,2,2
62.0,6.0,22.0,780.0,12.0,1.0,1,0,3,1
42.0,8.0,20.0,347.0,4.0,1.0,0,1,2,0
54.0,8.0,26.0,133.25,17.0,1.0,1,0,2,2
25.0,0.0,5.0,218.02,22.0,1.0,1,0,1,2
63.0,6.0,23.0,385.0,21.0,1.0,1,0,3,2
41.0,3.0,18.0,863.3,24.0,0.0,0,1,2,2
52.0,9.0,26.0,402.66,25.0,1.0,1,0,2,2
57.0,7.0,0.0,888.9,17.0,1.0,1,0,2,2
44.0,3.0,14.0,574.56,9.0,0.0,0,1,2,1
23.0,9.0,21.0,192.0,28.0,1.0,1,0,0,2
27.0,2.0,10.0,772.67,1.0,0.0,0,1,1,0
33.0,10.0,15.0,712.0,4.0,1.0,1,0,1,0
50.0,5.0,18.0,859.53,24.0,0.0,0,1,2,2
20.0,2.0,11.0,974.98,4.0,0.0,1,0,0,0
40.0,3.0,11.0,245.0,8.0,0.0,0,1,2,1
44.0,3.0,4.0,588.0,20.0,1.0,0,1,2,2
33.0,1.0,17.0,560.14,22.0,0.0,0,1,1,2
59.0,10.0,18.0,641.0,21.0,1.0,0,1,2,2
29.0,1.0,10.0,536.02,3.0,0.0,1,0,1,0
44.0,1.0,2.0,644.78,22.0,0.0,0,1,2,2
40.0,3.0,6.0,557.65,9.0,0.0,0,1,2,1
39.0,5.0,29.0,345.0,15.0,1.0,0,1,1,1
46.0,3.0,18.0,935.6,16.0,0.0,0,1,2,2
35.0,2.0,19.0,845.08,6.0,0.0,0,1,1,0
31.0,1.0,19.0,770.15,7.0,0.0,1,0,1,0
43.0,3.0,14.0,423.0,18.0,1.0,0,1,2,2
24.0,1.0,6.0,922.92,8.0,0.0,0,1,0,1
23.0,8.0,19.0,400.0,9.0,1.0,0,1,0,1
44.0,3.0,3.0,382.0,10.0,1.0,1,0,2,1
46.0,4.0,20.0,318.0,15.0,1.0,0,1,2,1
25.0,10.0,25.0,231.79,2.0,1.0,1,0,1,0
55.0,2.0,25.0,481.0,23.0,1.0,1,0,2,2
30.0,0.0,14.0,830.67,9.0,0.0,1,0,1,1
63.0,1.0,20.0,534.0,27.0,0.0,1,0,3,2
37.0,10.0,14.0,343.0,11.0,1.0,0,1,1,1
26.0,2.0,6.0,713.24,15.0,0.0,0,1,1,1
38.0,2.0,19.0,342.0,27.0,1.0,1,0,1,2
48.0,1.0,9.0,573.02,13.0,0.0,0,1,2,1
27.0,2.0,4.0,874.13,17.0,0.0,0,1,1,2
36.0,0.0,4.0,578.36,20.0,0.0,0,1,1,2
40.0,1.0,14.0,354.0,24.0,1.0,1,0,2,2
41.0,3.0,2.0,775.0,24.0,0.0,1,0,2,2
24.0,5.0,4.0,653.62,4.0,1.0,1,0,0,0
32.0,10.0,6.0,228.0,8.0,1.0,1,0,1,1
30.0,3.0,3.0,601.25,13.0,0.0,1,0,1,1
33.0,8.0,15.0,946.0,22.0,0.0,1,0,1,2
49.0,7.0,2.0,136.0,12.0,0.0,1,0,2,1
52.0,0.0,10.0,739.0,20.0,1.0,1,0,2,2
35.0,1.0,0.0,725.04,3.0,0.0,0,1,1,0
65.0,7.0,7.0,472.0,8.0,1.0,0,1,3,1
20.0,1.0,8.0,609.32,6.0,0.0,0,1,0,0
60.0,6.0,26.0,570.0,11.0,1.0,1,0,3,1
32.0,4.0,2.0,372.0,30.0,1.0,1,0,1,2
51.0,4.0,3.0,628.0,23.0,0.0,1,0,2,2
51.0,7.0,15.0,712.0,27.0,1.0,1,0,2,2
33.0,0.0,30.0,545.0,9.0,1.0,1,0,1,1
34.0,0.0,10.0,627.74,13.0,0.0,1,0,1,1
49.0,0.0,13.0,561.1,14.0,1.0,1,0,2,1
48.0,5.0,28.0,200.0,26.0,1.0,0,1,2,2
51.0,8.0,26.0,839.04,27.0,1.0,0,1,2,2
26.0,0.0,9.0,732.61,14.0,0.0,1,0,1,1
61.0,0.0,20.0,193.08,16.0,1.0,1,0,3,2
29.0,1.0,5.0,753.83,11.0,0.0,1,0,1,1
59.0,9.0,8.0,240.0,2.0,0.0,1,0,2,0
38.0,0.0,10.0,612.5,4.0,0.0,0,1,1,0
65.0,9.0,26.0,466.0,17.0,1.0,0,1,3,2
37.0,7.0,5.0,487.0,6.0,1.0,1,0,1,0
48.0,1.0,16.0,505.31,8.0,0.0,1,0,2,1
57.0,2.0,4.0,572.0,14.0,1.0,0,1,2,1
46.0,7.0,30.0,177.0,27.0,1.0,0,1,2,2
28.0,2.0,1.0,682.0,23.0,0.0,0,1,1,2
19.0,0.0,10.0,592.25,13.0,0.0,1,0,0,1
59.0,7.0,19.0,651.0,22.0,1.0,1,0,2,2
42.0,9.0,5.0,110.0,7.0,1.0,0,1,2,0
37.0,1.0,26.0,817.0,13.0,1.0,1,0,1,1
65.0,8.0,7.0,501.0,9.0,1.0,0,1,3,1
33.0,0.0,3.0,559.09,28.0,0.0,0,1,1,2
29.0,0.0,26.0,980.0,16.0,1.0,0,1,1,2
37.0,2.0,17.0,789.31,4.0,0.0,0,1,1,0
32.0,4.0,17.0,978.0,15.0,1.0,1,0,1,1
64.0,9.0,24.0,622.51,18.0,1.0,1,0,3,2
49.0,8.0,14.0,347.43,3.0,1.0,1,0,2,0
33.0,0.0,20.0,570.0,5.0,1.0,1,0,1,0
49.0,1.0,18.0,126.0,24.0,1.0,0,1,2,2
49.0,0.0,14.0,277.0,24.0,0.0,0,1,2,2
45.0,4.0,21.0,456.0,7.0,1.0,0,1,2,0
64.0,4.0,18.0,695.93,14.0,1.0,0,1,3,1
39.0,0.0,6.0,582.27,4.0,0.0,1,0,1,0
29.0,9.0,25.0,947.0,8.0,0.0,1,0,1,1
47.0,4.0,27.0,662.0,13.0,1.0,0,1,2,1
44.0,7.0,19.0,756.2,9.0,1.0,1,0,2,1
45.0,0.0,0.0,963.81,17.0,0.0,0,1,2,2
21.0,2.0,15.0,887.2,11.0,0.0,0,1,0,1
26.0,0.0,25.0,907.0,15.0,0.0,1,0,1,1
25.0,4.0,6.0,900.0,23.0,1.0,1,0,1,2
20.0,2.0,13.0,570.19,2.0,0.0,1,0,0,0
39.0,9.0,28.0,613.0,13.0,1.0,1,0,1,1
48.0,4.0,1.0,899.84,9.0,0.0,0,1,2,1
58.0,9.0,14.0,433.0,20.0,1.0,1,0,2,2
59.0,4.0,7.0,688.0,15.0,1.0,0,1,2,1
48.0,8.0,9.0,928.0,16.0,1.0,0,1,2,2
19.0,1.0,4.0,967.81,30.0,0.0,0,1,0,2
36.0,7.0,7.0,871.0,30.0,1.0,1,0,1,2
25.0,2.0,15.0,677.58,17.0,0.0,0,1,1,2
43.0,4.0,13.0,589.32,10.0,0.0,1,0,2,1
27.0,1.0,11.0,829.46,15.0,0.0,0,1,1,1
38.0,0.0,17.0,654.0,26.0,0.0,0,1,1,2
35.0,1.0,0.0,679.6,1.0,0.0,0,1,1,0
23.0,7.0,15.0,147.08,12.0,1.0,0,1,0,1
41.0,6.0,0.0,365.0,9.0,1.0,0,1,2,1
38.0,3.0,7.0,692.17,4.0,0.0,0,1,1,0
47.0,8.0,2.0,318.0,27.0,1.0,0,1,2,2
51.0,10.0,19.0,332.0,3.0,1.0,1,0,2,0
57.0,8.0,13.0,715.0,29.0,1.0,1,0,2,2
26.0,4.0,6.0,463.0,4.0,1.0,1,0,1,0
32.0,2.0,8.0,775.47,17.0,0.0,0,1,1,2
19.0,1.0,14.0,938.09,2.0,0.0,1,0,0,0
39.0,10.0,1.0,950.0,29.0,1.0,0,1,1,2
35.0,3.0,16.0,608.07,23.0,0.0,0,1,1,2
40.0,0.0,15.0,957.32,18.0,0.0,0,1,2,2
30.0,0.0,9.0,746.97,14.0,0.0,1,0,1,1
45.0,0.0,3.0,926.78,21.0,0.0,0,1,2,2
23.0,0.0,14.0,652.94,7.0,0.0,0,1,0,0
24.0,10.0,9.0,956.66,13.0,1.0,0,1,0,1
42.0,1.0,3.0,956.64,8.0,0.0,1,0,2,1
25.0,2.0,12.0,541.48,16.0,1.0,1,0,1,2
49.0,6.0,1.0,808.0,2.0,1.0,0,1,2,0
36.0,0.0,11.0,930.62,25.0,0.0,0,1,1,2
44.0,2.0,17.0,709.61,10.0,0.0,0,1,2,1
22.0,3.0,17.0,469.0,20.0,0.0,1,0,0,2
35.0,6.0,17.0,740.0,28.0,1.0,1,0,1,2
40.0,1.0,13.0,963.23,8.0,0.0,0,1,2,1
27.0,7.0,11.0,303.57,21.0,1.0,0,1,1,2
24.0,7.0,4.0,862.0,7.0,1.0,1,0,0,0
57.0,7.0,3.0,666.0,2.0,1.0,0,1,2,0
65.0,7.0,29.0,126.0,21.0,1.0,1,0,3,2
22.0,2.0,18.0,565.59,23.0,0.0,0,1,0,2
42.0,1.0,13.0,712.82,17.0,0.0,0,1,2,2
34.0,5.0,26.0,250.0,10.0,1.0,1,0,1,1
40.0,10.0,4.0,930.89,30.0,1.0,1,0,2,2
32.0,2.0,5.0,636.37,2.0,0.0,0,1,1,0
60.0,10.0,13.0,853.0,2.0,1.0,0,1,3,0
48.0,3.0,18.0,828.39,21.0,0.0,0,1,2,2
34.0,0.0,4.0,636.49,12.0,0.0,0,1,1,1
55.0,4.0,7.0,117.22,19.0,1.0,1,0,2,2
38.0,2.0,14.0,583.74,18.0,0.0,0,1,1,2
60.0,1.0,0.0,545.0,13.0,1.0,1,0,3,1
65.0,9.0,28.0,556.0,16.0,1.0,0,1,3,2
35.0,1.0,0.0,785.33,7.0,0.0,1,0,1,0
50.0,3.0,4.0,536.42,26.0,0.0,0,1,2,2
24.0,3.0,9.0,218.0,26.0,1.0,1,0,0,2
60.0,8.0,19.0,148.0,3.0,1.0,1,0,3,0
65.0,5.0,22.0,177.0,27.0,1.0,1,0,3,2
32.0,3.0,7.0,630.44,19.0,0.0,0,1,1,2
47.0,0.0,11.0,535.37,2.0,0.0,0,1,2,0
47.0,0.0,19.0,912.09,1.0,0.0,1,0,2,0
25.0,0.0,11.0,775.16,26.0,0.0,0,1,1,2
22.0,7.0,23.0,331.0,21.0,1.0,1,0,0,2
48.0,6.0,21.0,698.0,23.0,1.0,1,0,2,2
26.0,2.0,13.0,868.49,18.0,0.0,0,1,1,2
37.0,2.0,14.0,126.0,18.0,1.0,1,0,1,2
48.0,4.0,11.0,640.26,10.0,0.0,1,0,2,1
47.0,7.0,12.0,464.0,6.0,1.0,1,0,2,0
31.0,3.0,12.0,726.0,25.0,1.0,1,0,1,2
54.0,10.0,0.0,495.0,25.0,0.0,0,1,2,2
42.0,4.0,2.0,979.18,10.0,0.0,0,1,2,1
54.0,3.0,12.0,548.0,26.0,1.0,0,1,2,2
34.0,2.0,19.0,901.67,15.0,0.0,0,1,1,1
43.0,10.0,21.0,978.0,17.0,1.0,1,0,2,2
51.0,0.0,30.0,111.0,15.0,1.0,1,0,2,1
36.0,2.0,11.0,581.86,27.0,0.0,0,1,1,2
32.0,1.0,15.0,926.55,15.0,0.0,1,0,1,1
24.0,6.0,17.0,138.11,27.0,1.0,0,1,0,2
39.0,6.0,29.0,726.0,2.0,1.0,0,1,1,0
50.0,3.0,1.0,697.09,21.0,0.0,0,1,2,2
32.0,3.0,12.0,546.37,10.0,0.0,1,0,1,1
62.0,9.0,30.0,754.0,4.0,1.0,1,0,3,0
30.0,2.0,19.0,984.57,30.0,0.0,0,1,1,2
60.0,8.0,16.0,435.0,10.0,1.0,1,0,3,1
42.0,8.0,21.0,238.0,3.0,1.0,0,1,2,0
49.0,4.0,15.0,547.05,10.0,0.0,1,0,2,1
29.0,3.0,26.0,618.0,29.0,1.0,0,1,1,2
59.0,9.0,22.0,690.0,13.0,1.0,1,0,2,1
55.0,4.0,30.0,426.09,10.0,1.0,1,0,2,1
31.0,2.0,20.0,516.79,20.0,0.0,0,1,1,2
60.0,9.0,15.0,807.0,3.0,1.0,0,1,3,0
38.0,0.0,7.0,620.18,12.0,0.0,1,0,1,1
62.0,2.0,26.0,711.0,8.0,1.0,0,1,3,1
43.0,0.0,12.0,710.99,26.0,0.0,0,1,2,2
46.0,7.0,8.0,461.0,28.0,1.0,0,1,2,2
48.0,0.0,1.0,772.65,3.0,0.0,1,0,2,0
32.0,0.0,10.0,627.67,4.0,0.0,1,0,1,0
52.0,8.0,17.0,178.0,17.0,1.0,0,1,2,2
38.0,1.0,15.0,597.61,15.0,0.0,1,0,1,1
44.0,6.0,23.0,453.0,23.0,1.0,0,1,2,2
53.0,9.0,24.0,920.0,21.0,1.0,0,1,2,2
41.0,9.0,14.0,446.15,23.0,1.0,1,0,2,2
39.0,10.0,12.0,581.52,6.0,1.0,1,0,1,0
45.0,0.0,13.0,838.98,28.0,0.0,0,1,2,2
19.0,1.0,13.0,876.42,12.0,0.0,1,0,0,1
43.0,7.0,10.0,696.0,7.0,1.0,1,0,2,0
22.0,5.0,8.0,989.0,15.0,1.0,0,1,0,1
27.0,2.0,19.0,792.27,18.0,0.0,0,1,1,2
25.0,10.0,16.0,480.0,9.0,1.0,0,1,1,1
40.0,9.0,24.0,754.0,16.0,1.0,1,0,2,2
35.0,5.0,9.0,964.0,22.0,1.0,0,1,1,2
64.0,9.0,15.0,880.0,11.0,1.0,0,1,3,1
62.0,3.0,26.0,403.0,19.0,0.0,0,1,3,2
35.0,0.0,8.0,773.52,25.0,0.0,0,1,1,2
57.0,8.0,29.0,380.0,22.0,1.0,0,1,2,2
39.0,9.0,23.0,285.0,30.0,1.0,0,1,1,2
49.0,4.0,30.0,450.42,19.0,1.0,1,0,2,2
58.0,9.0,6.0,187.0,28.0,1.0,0,1,2,2
40.0,4.0,11.0,941.78,6.0,0.0,1,0,2,0
44.0,3.0,18.0,646.29,3.0,0.0,1,0,2,0
19.0,6.0,9.0,852.0,6.0,1.0,1,0,0,0
65.0,0.0,27.0,856.0,4.0,1.0,1,0,3,0
59.0,5.0,17.0,296.0,14.0,1.0,1,0,2,1
31.0,1.0,18.0,891.65,3.0,0.0,0,1,1,0
58.0,8.0,23.0,207.0,30.0,1.0,0,1,2,2
20.0,6.0,5.0,964.0,5.0,1.0,0,1,0,0
60.0,6.0,7.0,698.0,15.0,1.0,1,0,3,1
45.0,2.0,14.0,967.31,26.0,0.0,0,1,2,2
37.0,2.0,11.0,820.7,1.0,0.0,1,0,1,0
18.0,5.0,8.0,440.0,27.0,1.0,0,1,0,2
38.0,0.0,26.0,744.0,11.0,1.0,1,0,1,1
47.0,4.0,0.0,907.73,11.0,0.0,1,0,2,1
44.0,0.0,7.0,830.24,1.0,0.0,1,0,2,0
28.0,0.0,19.0,909.43,5.0,0.0,1,0,1,0
45.0,5.0,26.0,368.0,8.0,1.0,0,1,2,1
57.0,1.0,7.0,390.0,3.0,0.0,1,0,2,0
27.0,1.0,10.0,629.0,24.0,1.0,1,0,1,2
36.0,8.0,25.0,338.0,2.0,1.0,1,0,1,0
19.0,3.0,11.0,538.24,30.0,1.0,0,1,0,2
38.0,2.0,2.0,721.78,26.0,0.0,0,1,1,2
30.0,1.0,9.0,430.0,18.0,1.0,1,0,1,2
19.0,7.0,18.0,733.64,27.0,1.0,0,1,0,2
26.0,8.0,8.0,220.0,25.0,1.0,1,0,1,2
27.0,3.0,6.0,479.0,19.0,0.0,0,1,1,2
48.0,4.0,5.0,936.13,21.0,0.0,0,1,2,2
52.0,9.0,17.0,794.0,13.0,1.0,1,0,2,1
65.0,9.0,25.0,465.0,1.0,1.0,0,1,3,0
47.0,5.0,24.0,496.0,23.0,1.0,0,1,2,2
55.0,9.0,20.0,716.0,16.0,1.0,0,1,2,2
37.0,10.0,22.0,517.0,16.0,1.0,0,1,1,2
41.0,1.0,14.0,674.0,23.0,1.0,1,0,2,2
52.0,8.0,22.0,952.0,8.0,1.0,0,1,2,1
48.0,6.0,15.0,663.0,29.0,1.0,0,1,2,2
43.0,4.0,7.0,280.0,24.0,1.0,1,0,2,2
32.0,1.0,30.0,253.0,14.0,1.0,1,0,1,1
23.0,8.0,11.0,506.0,7.0,1.0,0,1,0,0
31.0,1.0,20.0,623.42,3.0,0.0,1,0,1,0
42.0,3.0,17.0,539.36,27.0,0.0,0,1,2,2
24.0,4.0,24.0,641.0,26.0,0.0,0,1,0,2
36.0,3.0,4.0,820.48,6.0,0.0,0,1,1,0
56.0,10.0,18.0,876.94,27.0,1.0,1,0,2,2
36.0,2.0,8.0,701.66,28.0,0.0,0,1,1,2
22.0,1.0,15.0,531.87,23.0,0.0,0,1,0,2
64.0,3.0,16.0,451.0,13.0,1.0,0,1,3,1
52.0,4.0,5.0,448.0,2.0,1.0,1,0,2,0
47.0,4.0,21.0,528.0,15.0,1.0,0,1,2,1
41.0,2.0,27.0,803.99,17.0,1.0,0,1,2,2
41.0,1.0,10.0,621.53,24.0,0.0,0,1,2,2
31.0,3.0,3.0,744.46,4.0,0.0,1,0,1,0
36.0,0.0,21.0,195.22,16.0,1.0,1,0,1,2
40.0,2.0,2.0,670.26,12.0,0.0,0,1,2,1
42.0,0.0,6.0,555.91,16.0,0.0,0,1,2,2
31.0,1.0,18.0,610.89,13.0,0.0,1,0,1,1
32.0,2.0,6.0,186.0,16.0,1.0,0,1,1,2
60.0,4.0,0.0,643.0,22.0,1.0,1,0,3,2
61.0,2.0,19.0,891.22,20.0,1.0,1,0,3,2
65.0,7.0,21.0,953.0,5.0,1.0,1,0,3,0
44.0,3.0,9.0,761.78,3.0,0.0,0,1,2,0
36.0,0.0,8.0,422.0,23.0,0.0,1,0,1,2
47.0,1.0,17.0,654.32,2.0,0.0,0,1,2,0
40.0,3.0,28.0,583.0,7.0,0.0,1,0,2,0
44.0,3.0,7.0,643.0,15.0,0.0,0,1,2,1
22.0,0.0,6.0,799.18,22.0,0.0,0,1,0,2
40.0,3.0,9.0,778.46,13.0,0.0,1,0,2,1
65.0,6.0,12.0,585.0,25.0,1.0,1,0,3,2
50.0,9.0,21.0,327.0,22.0,1.0,1,0,2,2
50.0,3.0,14.0,789.35,17.0,0.0,0,1,2,2
22.0,8.0,30.0,572.0,15.0,1.0,1,0,0,1
49.0,4.0,2.0,977.79,2.0,0.0,0,1,2,0
45.0,9.0,5.0,232.0,1.0,1.0,1,0,2,0
23.0,1.0,7.0,910.19,9.0,0.0,0,1,0,1
33.0,2.0,2.0,556.33,5.0,0.0,0,1,1,0
31.0,6.0,24.0,974.0,6.0,1.0,1,0,1,0
52.0,10.0,22.0,162.0,30.0,1.0,0,1,2,2
48.0,0.0,13.0,135.0,23.0,1.0,1,0,2,2
38.0,3.0,18.0,613.1,24.0,0.0,0,1,1,2
25.0,2.0,20.0,736.17,12.0,0.0,0,1,1,1
49.0,4.0,12.0,786.96,8.0,0.0,1,0,2,1
25.0,2.0,29.0,690.92,16.0,1.0,1,0,1,2
24.0,6.0,19.0,987.0,23.0,1.0,0,1,0,2
33.0,5.0,0.0,128.0,3.0,1.0,1,0,1,0
36.0,1.0,3.0,886.22,12.0,0.0,1,0,1,1
62.0,8.0,26.0,854.0,5.0,1.0,0,1,3,0
49.0,0.0,27.0,989.0,11.0,1.0,1,0,2,1
59.0,2.0,19.0,384.0,27.0,1.0,0,1,2,2
46.0,3.0,16.0,700.8,22.0,0.0,0,1,2,2
56.0,7.0,14.0,676.0,2.0,1.0,0,1,2,0
39.0,5.0,18.0,858.0,19.0,1.0,0,1,1,2
47.0,3.0,0.0,798.0,19.0,1.0,1,0,2,2
42.0,2.0,2.0,246.0,1.0,1.0,1,0,2,0
61.0,3.0,13.0,612.0,8.0,1.0,1,0,3,1
63.0,5.0,19.0,985.0,21.0,1.0,0,1,3,2
29.0,1.0,9.0,989.35,29.0,0.0,0,1,1,2
38.0,1.0,3.0,768.27,4.0,1.0,0,1,1,0
18.0,10.0,19.0,305.0,3.0,1.0,1,0,0,0
55.0,2.0,12.0,165.0,25.0,1.0,1,0,2,2
64.0,0.0,24.0,625.13,6.0,1.0,1,0,3,0
39.0,1.0,17.0,825.17,12.0,0.0,1,0,1,1
19.0,8.0,17.0,332.0,3.0,1.0,0,1,0,0
49.0,10.0,26.0,720.0,26.0,0.0,0,1,2,2
34.0,6.0,25.0,565.0,9.0,1.0,1,0,1,1
34.0,8.0,16.0,379.41,7.0,1.0,1,0,1,0
52.0,1.0,23.0,711.0,23.0,1.0,1,0,2,2
28.0,9.0,21.0,645.0,20.0,1.0,0,1,1,2
30.0,1.0,26.0,436.0,28.0,0.0,0,1,1,2
38.0,8.0,2.0,481.7,25.0,1.0,0,1,1,2
58.0,0.0,14.0,724.01,5.0,1.0,1,0,2,0
22.0,3.0,18.0,783.0,29.0,0.0,0,1,0,2
40.0,5.0,8.0,868.0,20.0,1.0,0,1,2,2
18.0,6.0,24.0,477.0,28.0,1.0,1,0,0,2
20.0,1.0,10.0,982.31,4.0,0.0,0,1,0,0
45.0,6.0,24.0,637.0,1.0,1.0,0,1,2,0
48.0,3.0,1.0,571.91,26.0,0.0,0,1,2,2
32.0,1.0,4.0,720.91,8.0,0.0,0,1,1,1
38.0,10.0,0.0,921.0,1.0,1.0,1,0,1,0
60.0,4.0,29.0,831.0,13.0,0.0,0,1,3,1
52.0,0.0,20.0,424.0,3.0,0.0,1,0,2,0
26.0,1.0,19.0,704.04,25.0,0.0,0,1,1,2
37.0,8.0,2.0,575.0,1.0,1.0,0,1,1,0
58.0,7.0,23.0,324.0,12.0,1.0,0,1,2,1
44.0,10.0,6.0,480.0,2.0,1.0,0,1,2,0
26.0,1.0,2.0,823.16,6.0,0.0,0,1,1,0
65.0,1.0,7.0,904.0,30.0,1.0,1,0,3,2
44.0,0.0,1.0,355.0,26.0,1.0,1,0,2,2
50.0,10.0,7.0,575.0,15.0,1.0,0,1,2,1
40.0,5.0,1.0,733.0,3.0,1.0,0,1,2,0
61.0,2.0,4.0,318.0,18.0,1.0,0,1,3,2
32.0,10.0,19.0,428.0,18.0,1.0,0,1,1,2
62.0,4.0,4.0,639.0,19.0,1.0,1,0,3,2
23.0,2.0,2.0,852.11,3.0,0.0,0,1,0,0
50.0,2.0,21.0,801.0,18.0,1.0,0,1,2,2
40.0,10.0,24.0,554.0,1.0,1.0,0,1,2,0
49.0,2.0,2.0,524.28,27.0,0.0,0,1,2,2
64.0,0.0,24.0,296.69,20.0,1.0,0,1,3,2
32.0,4.0,26.0,187.81,23.0,1.0,1,0,1,2
23.0,10.0,15.0,573.0,13.0,1.0,1,0,0,1
28.0,0.0,4.0,782.59,29.0,0.0,0,1,1,2
36.0,2.0,1.0,555.94,4.0,0.0,0,1,1,0
56.0,2.0,15.0,978.0,29.0,1.0,1,0,2,2
47.0,2.0,16.0,595.96,9.0,0.0,1,0,2,1
26.0,2.0,19.0,842.73,28.0,1.0,0,1,1,2
49.0,6.0,13.0,122.44,6.0,1.0,0,1,2,0
62.0,6.0,19.0,829.49,27.0,1.0,0,1,3,2
63.0,3.0,22.0,188.0,15.0,1.0,1,0,3,1
21.0,8.0,9.0,728.0,8.0,1.0,0,1,0,1
23.0,3.0,13.0,306.0,2.0,1.0,1,0,0,0
56.0,5.0,2.0,811.0,14.0,0.0,0,1,2,1
40.0,3.0,8.0,975.99,3.0,0.0,1,0,2,0
38.0,1.0,14.0,799.28,10.0,0.0,1,0,1,1
26.0,8.0,20.0,890.77,13.0,1.0,1,0,1,1
48.0,3.0,9.0,705.26,26.0,0.0,0,1,2,2
18.0,9.0,25.0,764.0,16.0,1.0,1,0,0,2
31.0,4.0,2.0,531.0,25.0,1.0,0,1,1,2
38.0,4.0,14.0,786.0,5.0,1.0,0,1,1,0
64.0,1.0,8.0,718.36,23.0,1.0,1,0,3,2
36.0,0.0,12.0,649.16,15.0,0.0,1,0,1,1
31.0,5.0,13.0,987.18,20.0,1.0,1,0,1,2
60.0,9.0,2.0,939.0,15.0,1.0,1,0,3,1
22.0,10.0,13.0,602.0,22.0,1.0,1,0,0,2
45.0,0.0,22.0,439.0,26.0,1.0,0,1,2,2
32.0,2.0,3.0,646.25,3.0,0.0,0,1,1,0
49.0,0.0,2.0,505.44,28.0,0.0,0,1,2,2
35.0,3.0,1.0,675.0,28.0,0.0,0,1,1,2
39.0,0.0,10.0,534.28,28.0,0.0,0,1,1,2
20.0,7.0,7.0,547.0,20.0,0.0,0,1,0,2
34.0,3.0,5.0,655.9,13.0,0.0,1,0,1,1
22.0,0.0,15.0,928.23,26.0,0.0,0,1,0,2
46.0,1.0,16.0,924.31,30.0,0.0,0,1,2,2
37.0,1.0,13.0,908.86,25.0,0.0,0,1,1,2
18.0,1.0,8.0,235.41,4.0,1.0,0,1,0,0
60.0,6.0,20.0,701.0,9.0,1.0,1,0,3,1
37.0,0.0,18.0,552.07,15.0,0.0,0,1,1,1
55.0,9.0,13.0,788.0,14.0,1.0,0,1,2,1
39.0,5.0,17.0,834.35,19.0,1.0,1,0,1,2
35.0,1.0,7.0,753.91,2.0,0.0,0,1,1,0
20.0,3.0,11.0,953.0,17.0,1.0,0,1,0,2
30.0,2.0,4.0,612.54,6.0,0.0,1,0,1,0
55.0,9.0,13.0,569.0,10.0,1.0,0,1,2,1
31.0,3.0,6.0,873.04,13.0,0.0,1,0,1,1
42.0,7.0,1.0,414.0,9.0,1.0,1,0,2,1
25.0,5.0,5.0,198.0,19.0,1.0,1,0,1,2
48.0,3.0,9.0,544.78,1.0,0.0,1,0,2,0
51.0,2.0,23.0,972.03,15.0,1.0,1,0,2,1
37.0,1.0,5.0,136.0,9.0,1.0,1,0,1,1
23.0,1.0,10.0,504.72,9.0,0.0,1,0,0,1
24.0,8.0,1.0,328.0,29.0,0.0,1,0,0,2
25.0,7.0,22.0,470.0,1.0,1.0,1,0,1,0
30.0,3.0,15.0,537.22,20.0,0.0,0,1,1,2
41.0,10.0,9.0,530.0,9.0,1.0,0,1,2,1
